Gene	corr	p.value	p.adj	Module
AL161669.3	0.147253096986213	0.195311567122823	1	MEturquoise
HIPK4	-0.155086557295035	0.172334369096096	1	MEturquoise
AL512288.1	-0.118372238188289	0.298802927855254	1	MEturquoise
BOLA2P3	-0.123424810543308	0.278503216555374	1	MEturquoise
AC126182.2	0.165799275520506	0.144208954671756	1	MEturquoise
AL354707.3	-0.243603201652464	0.0305115695742765	1	MEturquoise
AL080312.2	0.0692525727737729	0.544217282485042	1	MEturquoise
AC027104.1	-0.192973867486968	0.0883986139865977	1	MEturquoise
MIR6864	0.275717091295418	0.013915406394731	1	MEturquoise
AC010333.3	0.219434220272971	0.0520114337331747	1	MEturquoise
CALML3	-0.0537589468850016	0.637966120665354	1	MEturquoise
AC117529.1	0.0945052216833999	0.407416516768201	1	MEturquoise
RAET1E-AS1	0.0784772322443407	0.491790184749297	1	MEturquoise
AC008991.1	-0.0818078512151251	0.473536415258642	1	MEturquoise
AARD	0.440151561528215	4.92735826739251e-05	0.137719663573621	MEturquoise
AC027801.3	0.215033480002863	0.0570244655857709	1	MEturquoise
AC103858.1	0.394138426987529	0.000325656728595839	0.849964061635139	MEturquoise
AL121776.1	-0.182619139572876	0.107210151084747	1	MEturquoise
AL157702.2	-0.0958244007629774	0.400871443905591	1	MEturquoise
PRICKLE2-AS3	0.224874292894813	0.0463198993445818	1	MEturquoise
LPA	-0.37996840641939	0.00055252842646703	1	MEturquoise
AL035427.1	-0.297454272011843	0.00776225032483313	1	MEturquoise
AL365434.2	-0.31677706360112	0.00445033124615533	1	MEturquoise
KLRF1	-0.25475984681813	0.0234643532854826	1	MEturquoise
AC137695.2	0.223090612030321	0.048126482902853	1	MEturquoise
GAGE10	-0.209481704754506	0.0639035721897399	1	MEturquoise
AL663109.1	0.188255410531626	0.0966187021490659	1	MEturquoise
SLC5A4	-0.130592437694769	0.251319458531462	1	MEturquoise
LINC01556	-0.188135185877326	0.0968357203612493	1	MEturquoise
AC090616.2	0.0904347437699184	0.428001788230727	1	MEturquoise
RNU1-83P	0.00427335224657286	0.970184301940749	1	MEturquoise
MIR4310	0.041659772739014	0.715457418265123	1	MEturquoise
NPM1P9	0.232358049648082	0.0393393264954089	1	MEturquoise
AC005622.1	0.0881760100768405	0.439676019841884	1	MEturquoise
AP002761.1	0.0933604103156008	0.413146761492816	1	MEturquoise
CFAP44-AS1	-0.177150034436546	0.11832864488148	1	MEturquoise
MTCO1P22	0.294383194383694	0.00845196800040325	1	MEturquoise
AC005746.3	0.191349659722714	0.091163380447576	1	MEturquoise
DKKL1	-0.340040671939908	0.00216875623391787	1	MEturquoise
AC008914.1	-0.171884701909084	0.129850655591474	1	MEturquoise
RAB44	-0.178040883102717	0.116459505416992	1	MEturquoise
LINC01340	0.0640887555442134	0.574708117321524	1	MEturquoise
DBX2	0.203321052580476	0.0723078499157224	1	MEturquoise
C1orf105	-0.0124682884449206	0.913156175527107	1	MEturquoise
C10orf90	0.169887851154229	0.134436912935222	1	MEturquoise
KRT18P15	0.382318894336837	0.00050696568560926	1	MEturquoise
ATP4B	-0.0982201688304266	0.389144472529732	1	MEturquoise
AL603910.1	-0.212634067496029	0.0599195469616768	1	MEturquoise
ABI1P1	0.0638770228597977	0.575975052703697	1	MEturquoise
SNORD105	0.0233997429815779	0.837810892769463	1	MEturquoise
AC145207.8	0.27876254144608	0.0128561619197546	1	MEturquoise
RN7SL79P	0.397688494801649	0.000284191984746586	0.746288151944536	MEturquoise
AL353804.2	0.0704510523855632	0.537255086921561	1	MEturquoise
LINC02613	0.670365574209163	1.40272213837116e-11	4.73699266127942e-08	MEturquoise
TYRP1	0.215828655253336	0.0560905780774467	1	MEturquoise
AC079601.2	0.325953336601727	0.00337362534502365	1	MEturquoise
CCRL1P1	0.278233175844293	0.0130350965304732	1	MEturquoise
SNORD37	0.1158538438289	0.309273795623667	1	MEturquoise
AC026748.1	-0.0817396472116855	0.473906512323548	1	MEturquoise
MIR6129	0.402648321926081	0.000234347665534702	0.620083923004823	MEturquoise
AC108472.1	0.330640529025457	0.00291898475154286	1	MEturquoise
MIR4470	-0.461568158005997	1.85662349421957e-05	0.0530622994647953	MEturquoise
AL445187.1	-0.0540251177761979	0.636300536091773	1	MEturquoise
RNA5SP332	0.000376604047348169	0.997371792624122	1	MEturquoise
VN1R87P	0.0333046222252822	0.770760326905857	1	MEturquoise
OCIAD1-AS1	-0.00710288645312361	0.950462227841858	1	MEturquoise
NADK2-AS1	-0.0435447578281846	0.703169059363607	1	MEturquoise
AC008738.2	0.261832903364613	0.0197559253758418	1	MEturquoise
AC034102.2	-0.0808775406038461	0.478597993027311	1	MEturquoise
AC136621.1	0.442050639759335	4.53066186283861e-05	0.126903838778109	MEturquoise
SNORD115-47	0.331737002042572	0.00282088720582788	1	MEturquoise
CYP51A1P1	0.359393595552331	0.00114251243088696	1	MEturquoise
NDUFB2P1	-0.43845604996577	5.30856346005315e-05	0.147896577997081	MEturquoise
AC022447.5	0.17704476284175	0.118551036265642	1	MEturquoise
AC113403.1	0.2456265271501	0.0291152304941309	1	MEturquoise
AC092902.1	0.433939885125762	6.46170501077037e-05	0.178818537997326	MEturquoise
MYH4	0.133773120630632	0.239858253231664	1	MEturquoise
MIR3978	-0.136985223848572	0.228655669734065	1	MEturquoise
MIR4454	0.0771496917338245	0.499167718093542	1	MEturquoise
GPRACR	0.126797508832319	0.265477037961251	1	MEturquoise
AHRR	0.954891194264648	2.36636436815369e-42	8.84073727942218e-39	MEturquoise
GAPDHP14	0.0178186159439313	0.87614078253861	1	MEturquoise
ARL4AP2	-0.27774046130532	0.013203578681769	1	MEturquoise
AL157395.1	0.0781731412972703	0.493475025746875	1	MEturquoise
RN7SL251P	0.112515355620799	0.323516382665279	1	MEturquoise
MIR1294	-0.195083808008005	0.0849064531656901	1	MEturquoise
MMP10	-0.151684586470834	0.182056801944468	1	MEturquoise
OR52L1	0.0212610537378275	0.852459424981908	1	MEturquoise
LINC02542	-0.0958158137152702	0.400913847084529	1	MEturquoise
IL36G	0.59648039457694	6.60424613442176e-09	2.14175702139298e-05	MEturquoise
KRTAP10-6	-0.156416016400612	0.168640281917232	1	MEturquoise
MIR432	0.228742121882649	0.0425942449694608	1	MEturquoise
AL158212.2	-0.445433416904894	3.89665379466428e-05	0.109729770857746	MEturquoise
ZSCAN5B	-0.195489313186067	0.0842480063966263	1	MEturquoise
AL358779.1	0.411357292208977	0.000165808319703492	0.445858571682689	MEturquoise
PHBP3	0.323596360790438	0.00362530340350098	1	MEturquoise
AC007424.1	0.18781795742268	0.0974101860851762	1	MEturquoise
UBE2SP1	-0.0979902135121851	0.390261110900291	1	MEturquoise
AC008065.1	0.144036092653864	0.205358962273285	1	MEturquoise
CENPA	-0.152372813926495	0.180058436799478	1	MEturquoise
FCRLA	-0.111061442505564	0.329847937503304	1	MEturquoise
AL353759.1	0.297188161868852	0.00781999354952249	1	MEturquoise
AP000866.5	0.287493330647114	0.0101977811218495	1	MEturquoise
MIR6882	0.124899477726402	0.272756166919711	1	MEturquoise
AC008670.1	-0.225071152505466	0.0461239878478822	1	MEturquoise
AC062037.2	0.369569671617086	0.000802420360629822	1	MEturquoise
IGBP1-AS1	0.0642515109419049	0.57373512464768	1	MEturquoise
AC007406.3	0.106132866806314	0.351891619383978	1	MEturquoise
LINC02388	-0.311028264615061	0.00527122020621068	1	MEturquoise
RNA5SP508	0.160799627678312	0.156872602306043	1	MEturquoise
AP005901.2	0.137638103786205	0.226424091046508	1	MEturquoise
RNU7-99P	0.363782683324739	0.000982390331594943	1	MEturquoise
EEF1A1P34	0.35987320345215	0.00112393186618181	1	MEturquoise
MIR4639	0.252561017088549	0.0247315956210591	1	MEturquoise
AL139161.2	0.203127149935579	0.0725861164250383	1	MEturquoise
OR52B1P	-0.175324388992997	0.122231107731933	1	MEturquoise
LINC01625	-0.447777533867318	3.50684567396783e-05	0.0988930480058927	MEturquoise
AC235565.1	-0.072385619299215	0.526110212932774	1	MEturquoise
RPL23AP18	-0.143002600177998	0.208663599588814	1	MEturquoise
AL391427.1	0.207655414031975	0.0663080926523897	1	MEturquoise
UPK3BL1	-0.0175307744621046	0.87812614688159	1	MEturquoise
RNU6-1158P	0.105261922907447	0.355879983027738	1	MEturquoise
EDNRA	0.441922371433696	4.55649139098949e-05	0.127581758947706	MEturquoise
LINC00608	-0.275336122462991	0.0140530843864372	1	MEturquoise
RPS4XP5	0.0873347650096928	0.444069343095943	1	MEturquoise
AC008060.4	0.298356754380479	0.00756919999295631	1	MEturquoise
AC022150.1	0.0968562623630002	0.395795318977801	1	MEturquoise
LINC01483	0.0522065676524248	0.647715761398994	1	MEturquoise
AC034228.1	-0.295546877840484	0.00818454520290172	1	MEturquoise
KIF20A	-0.119703583745354	0.293362387207263	1	MEturquoise
PAPPA-AS2	0.390700148845908	0.000371037800802947	0.963214130884451	MEturquoise
AC021549.1	0.456818797973925	2.31840129693225e-05	0.0659353328847532	MEturquoise
AC025287.1	0.119279527816586	0.295088171836103	1	MEturquoise
ATP5F1AP1	0.14487542861923	0.202702722183929	1	MEturquoise
AC079584.2	0.469323939920986	1.28257356108759e-05	0.0370535501798205	MEturquoise
AC068228.1	0.225949632498717	0.0452580579334651	1	MEturquoise
LINC01501	-0.0681883095310504	0.55043642441173	1	MEturquoise
S100A2	-0.424464403221756	9.67377874374139e-05	0.264577848641327	MEturquoise
AC037487.3	-0.29760234445548	0.0077302825461382	1	MEturquoise
MIR3137	0.174501438352399	0.124022148445349	1	MEturquoise
SRGAP3-AS1	0.223883282845746	0.0473165955598762	1	MEturquoise
AC068657.1	0.251712682833117	0.0252358143486038	1	MEturquoise
AC072039.2	0.233537137889016	0.0383238026814084	1	MEturquoise
MIR638	-0.0153358088882701	0.893289597049156	1	MEturquoise
IGLL1	0.0649482336559887	0.569578615654284	1	MEturquoise
RNU6-606P	0.0709772140082946	0.534212437775229	1	MEturquoise
MIR140	0.102886439691853	0.366899493824589	1	MEturquoise
RGMB-AS1	-0.15239804538065	0.179985478592378	1	MEturquoise
KLRK1	-0.00660391863256717	0.953938250980645	1	MEturquoise
KCNQ5-IT1	0.624196015823903	7.93094346552784e-10	2.61245277754487e-06	MEturquoise
IGKV1OR2-108	-0.193116574728327	0.0881588961469305	1	MEturquoise
RN7SL870P	0.153222213319705	0.177614175736681	1	MEturquoise
MIR7974	0.136165205890566	0.231480225186908	1	MEturquoise
KRTAP21-1	0.340985852770771	0.00210386345393727	1	MEturquoise
AC131971.1	0.00104648330801129	0.992696991987856	1	MEturquoise
RNVU1-2	0.338127304755668	0.00230565507144634	1	MEturquoise
AC097641.1	0.0934500855785697	0.412696218358875	1	MEturquoise
NBPF13P	-0.102266855700543	0.369807573822039	1	MEturquoise
RHOQP2	0.403238996496119	0.00022898088197877	0.60702831812572	MEturquoise
AC084882.1	0.539764885861292	2.84644184712082e-07	0.000881258395868606	MEturquoise
AC009292.1	-0.283518213006851	0.01134192764001	1	MEturquoise
AC244153.1	0.144581951573195	0.203628682345258	1	MEturquoise
AC007786.3	0.0273986458365882	0.810572232055806	1	MEturquoise
AC011484.1	-0.224593801771913	0.0466002255617914	1	MEturquoise
LINC01829	0.321956754386004	0.00381011884471452	1	MEturquoise
KRT87P	-0.397116999447351	0.000290521530706954	0.762037975044339	MEturquoise
AC107954.1	-0.469418823611232	1.27671148412022e-05	0.0368969618910743	MEturquoise
AC025754.2	-0.0301793549788391	0.791760987094294	1	MEturquoise
LINC02147	0.202747704290949	0.0731331386258091	1	MEturquoise
RNF151	0.049680301528762	0.663708633175635	1	MEturquoise
AC010542.3	-0.0774266518322321	0.497623826551789	1	MEturquoise
AC243964.1	0.180925388306906	0.110563128969791	1	MEturquoise
AC010519.1	-0.0239784337634688	0.83385650099991	1	MEturquoise
RNU6-1288P	0.0993426968935589	0.383721015030357	1	MEturquoise
NANOGNBP3	0.0798804933854846	0.484054672063785	1	MEturquoise
AC012409.5	0.386409910824175	0.000435770981142031	1	MEturquoise
Z94057.1	0.151724239835441	0.181941226809222	1	MEturquoise
RNU7-47P	0.230381802195062	0.0410916169471684	1	MEturquoise
MIR4779	0.147705053967821	0.193928825548955	1	MEturquoise
GPR149	0.892034104083811	2.81061736403713e-28	1.0292480787104e-24	MEturquoise
Z95114.3	0.00996949620162501	0.930512078775388	1	MEturquoise
UNC93B3	0.238161536372859	0.0345493700219115	1	MEturquoise
AC036103.1	-0.306696044218794	0.00597570476422403	1	MEturquoise
FOXD4L6	0.411668535947863	0.000163742009750781	0.4404660062296	MEturquoise
RPL21P136	0.116805364807475	0.305290002031772	1	MEturquoise
AF001548.3	0.0822055674191564	0.471381384987567	1	MEturquoise
MIR107	0.369141993998987	0.000814615062629282	1	MEturquoise
CALHM1	0.570806078482007	3.96231693468905e-08	0.000126160171200499	MEturquoise
AADACP1	-0.240470389440697	0.0327846083644228	1	MEturquoise
AC239584.1	-0.419679049355277	0.00011807211383203	0.320329644826297	MEturquoise
AC011995.1	0.236559512418172	0.0358200596704347	1	MEturquoise
SLC25A14P1	0.238320526952146	0.0344253474599018	1	MEturquoise
S100A3	-0.427826107079729	8.39488393157088e-05	0.230745158246297	MEturquoise
AC093110.1	0.0919385225329399	0.420328640872318	1	MEturquoise
FAM91A3P	0.0706617748938858	0.536035511884155	1	MEturquoise
AC021491.4	0.097347767954047	0.393390859861766	1	MEturquoise
PLS1-AS1	0.0937854726512218	0.41101371115203	1	MEturquoise
AL450338.1	0.00775773178668082	0.945901707417449	1	MEturquoise
HIST2H4B	-0.0639900277025214	0.575298709847799	1	MEturquoise
LGI2	0.915477392228769	3.55388347669159e-32	1.31031683785619e-28	MEturquoise
MIR556	0.193714239403043	0.0871605238606958	1	MEturquoise
AC020656.2	-0.270094362824969	0.0160704675932619	1	MEturquoise
MIR103A1	0.371623062634839	0.000746150823326845	1	MEturquoise
AL354761.1	-0.304446678297974	0.00637330242723935	1	MEturquoise
GBX2	-0.256632702145637	0.0224289596062794	1	MEturquoise
AC015712.2	-0.140993200240351	0.215196510149766	1	MEturquoise
LCN15	0.0890377726146743	0.435201016787266	1	MEturquoise
FCF1P4	-0.201103484327155	0.0755418214804228	1	MEturquoise
AC016556.1	-0.309236982292422	0.00555306151952461	1	MEturquoise
LINC01811	0.312472339835484	0.00505330786926636	1	MEturquoise
PGA5	-0.535665964063031	3.63952070355958e-07	0.00112242818497778	MEturquoise
PIK3CD-AS2	-0.494469879441774	3.62702304694288e-06	0.0107396152419979	MEturquoise
OR52V1P	0.0242356956914248	0.832099858215488	1	MEturquoise
PHEX-AS1	-0.16166169188211	0.154632050180494	1	MEturquoise
OR2AG2	0.632789610567064	3.93715166077975e-10	1.30555949071456e-06	MEturquoise
CALHM3	-0.135839786938344	0.232607837518031	1	MEturquoise
AC233992.3	0.134368740044898	0.237752829133876	1	MEturquoise
AL390036.1	-0.235554505284914	0.0366369783470409	1	MEturquoise
AL035456.1	0.0405823679924261	0.722513942664634	1	MEturquoise
CYP4A11	0.727902675646397	2.96371386706274e-14	1.03018694019101e-10	MEturquoise
ADAM21P1	-0.17530543992525	0.122272123684658	1	MEturquoise
LRRC26	0.158225088411583	0.16370754802429	1	MEturquoise
AC125603.2	-0.302576772891019	0.00672140459166197	1	MEturquoise
LINC00885	0.149631890715434	0.188112792483747	1	MEturquoise
RNA5SP363	0.0121704523044891	0.915222891630138	1	MEturquoise
AC092447.5	-0.206722572467476	0.0675641841752841	1	MEturquoise
AP005901.1	0.118661998506025	0.297613238019184	1	MEturquoise
AC096669.1	0.629465576595	5.17530227705794e-10	1.70991987233994e-06	MEturquoise
SBSN	0.348720313148116	0.00163501921326698	1	MEturquoise
RNU6-1206P	0.268354360666908	0.0167931347350253	1	MEturquoise
KCNH1-IT1	-0.142779403316383	0.209382214267527	1	MEturquoise
AC016999.1	-0.112708114593279	0.322682817762041	1	MEturquoise
ANTXRL	-0.280235592830864	0.0123694136479194	1	MEturquoise
AC017067.1	-0.155169344624874	0.17210261462426	1	MEturquoise
AC106782.1	0.187871650784127	0.0973127660299531	1	MEturquoise
OR10J3	-0.145262406038777	0.201486357938624	1	MEturquoise
SNORD115-48	0.381273983291336	0.000526779064509302	1	MEturquoise
AL162574.1	0.0586589958912625	0.607598249760926	1	MEturquoise
AL033397.2	0.413496082823115	0.000152080636292967	0.410313556718426	MEturquoise
AC134043.2	0.620751005388489	1.04390288029509e-09	3.42817705888908e-06	MEturquoise
MKX-AS1	0.196757477234283	0.0822149156858869	1	MEturquoise
RNF103-CHMP3	0.0150146988211577	0.895511260563601	1	MEturquoise
AL079342.1	0.220692972312844	0.0506459579138093	1	MEturquoise
AL353795.2	0.019813909561837	0.862400051403146	1	MEturquoise
RF00570	0.386417855871218	0.0004356421004798	1	MEturquoise
ARHGAP36	-0.111001604136936	0.330110198070771	1	MEturquoise
AP001636.2	-0.214559049538846	0.0575876705499964	1	MEturquoise
AL450311.1	-0.364293779894844	0.000965134308792359	1	MEturquoise
AC005329.3	-0.11437214766447	0.315544055553678	1	MEturquoise
AL645939.1	0.384818622262336	0.000462298820047723	1	MEturquoise
AC119424.1	0.167785078241548	0.13939807720154	1	MEturquoise
RPS6P22	0.291673715495873	0.00910449823254569	1	MEturquoise
AC093083.1	0.128793483361451	0.257965011512059	1	MEturquoise
SNORD114-19	0.61628268061172	1.48352670072371e-09	4.86003347157088e-06	MEturquoise
RPL32P35	0.276584046112814	0.0136064421117616	1	MEturquoise
RPL7AP31	0.208732664305742	0.0648810879196864	1	MEturquoise
RNU6-1266P	0.245326803590952	0.0293186098771878	1	MEturquoise
AC022126.1	-0.0791373839950612	0.488143002109922	1	MEturquoise
PLEK2	-0.283401424888004	0.0113771671744053	1	MEturquoise
AP000676.4	0.0976636197974316	0.391850292240008	1	MEturquoise
AC012603.1	0.0880298743922425	0.440437439611453	1	MEturquoise
EEF1A1P31	-0.165455811985108	0.145053547203526	1	MEturquoise
AC091979.2	0.22574554274351	0.0454580244829384	1	MEturquoise
MIR548H3	-0.162754451427493	0.151826268571994	1	MEturquoise
GJB3	0.021445487354858	0.851194141196274	1	MEturquoise
AC096921.2	0.0258351153269549	0.821197418429566	1	MEturquoise
AL161431.1	0.332069863710857	0.00279169682544259	1	MEturquoise
AL645465.1	0.0937087878030482	0.411398056852422	1	MEturquoise
KRTDAP	-0.219220676087165	0.0522460513412454	1	MEturquoise
ANXA2	0.880293160069804	1.19217244955971e-26	4.35739030314075e-23	MEturquoise
MYMK	0.453354646554059	2.72051915567742e-05	0.0771267180634547	MEturquoise
OR2T33	0.315600347341329	0.00460845718577535	1	MEturquoise
XIAPP3	0.371884374295605	0.000739253777815551	1	MEturquoise
AC093899.1	0.130894788789404	0.250214137942447	1	MEturquoise
AL022337.1	0.240905553722289	0.0324606146838436	1	MEturquoise
AC005324.3	0.104134535643926	0.361084009621072	1	MEturquoise
MIR378H	0.184296829315815	0.103967352808241	1	MEturquoise
AP002989.1	-0.185526470422997	0.101639493487767	1	MEturquoise
MIR3692	0.200508182843845	0.0764293952341391	1	MEturquoise
GEMIN8P2	0.388779935083779	0.000398835762228673	1	MEturquoise
AC015819.1	0.125403133650264	0.270811681067284	1	MEturquoise
MIR3161	0.102700504707025	0.367770727086066	1	MEturquoise
AC122707.1	-0.0508362262032836	0.65637169897464	1	MEturquoise
RNASE4	-0.284696367121042	0.010991712000206	1	MEturquoise
LINC00994	0.245793294961645	0.0290025853862998	1	MEturquoise
AC009950.2	-0.0673307458899583	0.555472519740512	1	MEturquoise
RDM1P2	0.106032719828925	0.352348810999385	1	MEturquoise
AC104985.2	-0.0162204874094593	0.88717306941306	1	MEturquoise
LINC00536	0.339684428420799	0.00219367762543834	1	MEturquoise
USP30-AS1	-0.220829774566289	0.0504993472137304	1	MEturquoise
AC079336.1	0.231418578558987	0.0401644175293121	1	MEturquoise
LINC01449	-0.251255682838068	0.0255110348714927	1	MEturquoise
CTAGE16P	0.0209527067735042	0.854575630846983	1	MEturquoise
AP003969.2	0.0684304119288053	0.549018662918028	1	MEturquoise
AC006511.2	0.640804532343807	2.00870616785634e-10	6.68497412662589e-07	MEturquoise
AC025198.1	0.155374473060658	0.171529364101076	1	MEturquoise
AP000926.1	0.181571725254877	0.109274177336149	1	MEturquoise
MIR4474	0.119134794769943	0.295678716426538	1	MEturquoise
AL139184.1	-0.388581959943402	0.000401807613988863	1	MEturquoise
LINC02118	0.317974521838208	0.0042943840843771	1	MEturquoise
AL138902.1	0.101926668021593	0.371410233702429	1	MEturquoise
AC026369.2	0.360548915347199	0.0010982185759448	1	MEturquoise
AC009269.4	0.294653252099783	0.00838923349640757	1	MEturquoise
AC097381.1	-0.348013124750219	0.00167358841217836	1	MEturquoise
AC004449.1	0.0363573995858331	0.750404497755546	1	MEturquoise
